demand,phase,variant,before,after,facility,delta,relative,se,upper95,lower95,seven_day_extra_income,facility_price,seven_day_net
flat,0,all,39,47,12004,-250.70208333333332,-0.034133721065461566,22.157554582591565,-207.27327635145386,-294.1308903152128,-14039.316666666666,42000,-56039.316666666666
flat,0,all,39,55,12005,-548.4125,-0.07466774529720678,24.210231175836505,-500.96044689536046,-595.8645531046395,-30711.100000000002,176000,-206711.1
flat,0,all,40,41,12001,-751.9833333333333,-0.0814029326994637,29.767971553486987,-693.6381090884988,-810.3285575781679,-42111.066666666666,18000,-60111.066666666666
flat,0,all,40,42,12002,-1014.7208333333333,-0.1098445245301231,26.309620444613742,-963.1539772618904,-1066.2876894047763,-56824.36666666667,39000,-95824.36666666667
flat,0,all,40,44,12003,-1362.9520833333333,-0.1475408985733423,30.198406744413195,-1303.7632061142835,-1422.1409605523831,-76325.31666666667,46000,-122325.31666666667
flat,0,all,40,56,12005,-192.37708333333333,-0.02082500778053918,34.211395421160425,-125.3227483078589,-259.4314183588078,-10773.116666666667,176000,-186773.11666666667
flat,0,all,41,43,12002,-728.6104166666667,-0.08586222879965276,22.9045415430649,-683.7175152422594,-773.5033180910739,-40802.183333333334,39000,-79802.18333333333
flat,0,all,41,45,12003,-996.49375,-0.11743062191089633,27.27901640283044,-943.0268778504524,-1049.9606221495476,-55803.65,46000,-101803.65
flat,0,all,41,57,12005,-242.225,-0.028544717307426026,30.04984583470173,-183.3273021639846,-301.1226978360154,-13564.6,176000,-189564.6
flat,0,all,42,43,12001,-465.87291666666664,-0.056654372327450665,23.1720460403504,-420.45570642757986,-511.2901269057534,-26088.88333333333,18000,-44088.88333333333
flat,0,all,42,46,12003,-894.7916666666666,-0.10881478279859967,25.660875460307782,-844.4963507644634,-945.0869825688699,-50108.33333333333,46000,-96108.33333333333
flat,0,all,42,58,12005,-312.31458333333336,-0.03798028615627678,28.56580590856273,-256.3256037525504,-368.3035629141163,-17489.61666666667,176000,-193489.61666666667
flat,0,all,43,47,12003,-663.1958333333333,-0.08549425197833732,23.32082098629258,-617.4870242001998,-708.9046424664668,-37138.96666666667,46000,-83138.96666666667
flat,0,all,43,59,12005,-322.625,-0.041590404610771445,25.631901676319586,-272.3864727144136,-372.8635272855864,-18067.0,176000,-194067.0
flat,0,all,44,45,12001,-385.525,-0.04895655281866853,19.707130570729397,-346.8990240813704,-424.15097591862957,-21589.399999999998,18000,-39589.399999999994
flat,0,all,44,46,12002,-546.5604166666667,-0.06940591117861396,18.84284494960698,-509.628440565437,-583.4923927678964,-30607.383333333335,39000,-69607.38333333333
flat,0,all,44,60,12005,-456.6958333333333,-0.05799430305855437,24.944925401845715,-407.8037795457157,-505.58788712095094,-25574.966666666667,176000,-201574.96666666667
flat,0,all,45,47,12002,-395.3125,-0.05278353520891292,16.46788356661988,-363.03544820942506,-427.58955179057494,-22137.5,39000,-61137.5
flat,0,all,45,61,12005,-492.6645833333333,-0.06578233266228468,22.821942405866064,-447.9335762178358,-537.3955904488308,-27589.216666666667,176000,-203589.21666666667
flat,0,all,46,47,12001,-234.27708333333334,-0.031968908116787306,14.768529155859547,-205.33076618784864,-263.22340047881806,-13119.516666666666,18000,-31119.516666666666
flat,0,all,46,62,12005,-559.3291666666667,-0.07632476246413011,20.786294272606863,-518.5880298923572,-600.0703034409761,-31322.433333333334,176000,-207322.43333333335
flat,0,all,47,63,12005,-605.8166666666667,-0.08539843371204724,19.49991570118168,-567.5968318923506,-644.0365014409829,-33925.73333333334,176000,-209925.73333333334
flat,0,all,48,49,12001,-1085.9416666666666,-0.10768467980845112,29.216143353392837,-1028.6780256940167,-1143.2053076393165,-60812.73333333333,18000,-78812.73333333334
flat,0,all,48,50,12002,-1544.2791666666667,-0.15313456763088415,27.708369986190878,-1489.9707614937327,-1598.5875718396007,-86479.63333333333,39000,-125479.63333333333
flat,0,all,48,52,12003,-2019.69375,-0.20027786156090022,33.251007121120104,-1954.5217760426044,-2084.8657239573954,-113102.84999999999,46000,-159102.84999999998
flat,0,all,48,56,12004,-1039.04375,-0.10303416560962207,31.219992398650987,-977.8525648986441,-1100.234935101356,-58186.450000000004,42000,-100186.45000000001
flat,0,all,49,51,12002,-1123.6791666666666,-0.12487382179655536,24.715238351275424,-1075.2372994981667,-1172.1210338351664,-62926.033333333326,39000,-101926.03333333333
flat,0,all,49,53,12003,-1544.4854166666667,-0.1716377791895331,30.504480520709294,-1484.6966348460764,-1604.2741984872569,-86491.18333333333,46000,-132491.18333333335
flat,0,all,49,57,12004,-754.9333333333333,-0.08389530867124396,26.879079931096545,-702.2503366683841,-807.6163299982825,-42276.26666666666,42000,-84276.26666666666
flat,0,all,50,51,12001,-665.3416666666667,-0.07790722579493112,22.891541982732175,-620.4742443805117,-710.2090889528217,-37259.13333333333,18000,-55259.13333333333
flat,0,all,50,54,12003,-1337.3104166666667,-0.15659044038400835,28.30212556980735,-1281.8382505498444,-1392.782582783489,-74889.38333333333,46000,-120889.38333333333
flat,0,all,50,58,12004,-629.4229166666667,-0.07370137140955767,25.580198678057837,-579.2857272576733,-679.56010607566,-35247.683333333334,42000,-77247.68333333333
flat,0,all,51,55,12003,-1078.5458333333333,-0.1369610272381282,26.402541014263814,-1026.7968529453763,-1130.2948137212904,-60398.566666666666,46000,-106398.56666666667
flat,0,all,51,59,12004,-440.26458333333335,-0.055907767408957115,22.999000553173357,-395.1865422491136,-485.3426244175531,-24654.816666666666,42000,-66654.81666666667
flat,0,all,52,53,12001,-610.7333333333333,-0.07572860026137361,20.357163215654673,-570.8332934306502,-650.6333732360165,-34201.066666666666,18000,-52201.066666666666
flat,0,all,52,54,12002,-861.8958333333334,-0.1068717907915787,20.417177810668736,-821.8781648244227,-901.913501842244,-48266.16666666667,39000,-87266.16666666667
flat,0,all,52,60,12004,-646.6208333333333,-0.08017851316697351,23.56866501778504,-600.4262498984746,-692.815416768192,-36210.76666666666,42000,-78210.76666666666
flat,0,all,53,55,12002,-657.7395833333334,-0.08823944537840961,18.879986722961895,-620.734809356328,-694.7443573103387,-36833.41666666667,39000,-75833.41666666667
flat,0,all,53,61,12004,-457.38125,-0.06136025388946417,21.217744055837557,-415.7944716505584,-498.9680283494416,-25613.350000000002,42000,-67613.35
flat,0,all,54,55,12001,-406.57708333333335,-0.05644654893001255,16.234718062342232,-374.7570359311426,-438.3971307355241,-22768.316666666666,18000,-40768.316666666666
flat,0,all,54,62,12004,-433.91875,-0.06024249018837113,20.17407309466093,-394.37756673446455,-473.4599332655354,-24299.45,42000,-66299.45
flat,0,all,55,63,12004,-308.10625,-0.045334465486693114,18.512332158879612,-271.822078968596,-344.390421031404,-17253.95,42000,-59253.95
flat,0,all,56,57,12001,-801.83125,-0.08864505243103146,22.44885321814963,-757.8314976924266,-845.8310023075733,-44902.549999999996,18000,-62902.549999999996
flat,0,all,56,58,12002,-1134.6583333333333,-0.1254401689253694,23.81622088759108,-1087.9785403936548,-1181.3381262730118,-63540.86666666667,39000,-102540.86666666667
flat,0,all,56,60,12003,-1627.2708333333333,-0.17990008289190726,30.33132212953265,-1567.8214419594492,-1686.7202247072173,-91127.16666666666,46000,-137127.16666666666
flat,0,all,57,59,12002,-809.0104166666666,-0.09813819839673281,21.34547039461399,-767.1732946932232,-850.8475386401101,-45304.58333333333,39000,-84304.58333333333
flat,0,all,57,61,12003,-1246.9333333333334,-0.1512610818515411,27.62664870132352,-1192.7851018787394,-1301.0815647879274,-69828.26666666666,46000,-115828.26666666666
flat,0,all,58,59,12001,-476.18333333333334,-0.06019441356612819,18.23783907761653,-440.4371687412049,-511.92949792546176,-26666.266666666666,18000,-44666.26666666666
flat,0,all,58,62,12003,-1141.80625,-0.14433591605100965,26.115514956651225,-1090.6198406849637,-1192.9926593150365,-63941.15000000001,46000,-109941.15000000001
flat,0,all,59,63,12003,-946.3875,-0.12729547623084156,24.145443117183337,-899.0624314903207,-993.7125685096794,-52997.700000000004,46000,-98997.70000000001
flat,0,all,60,61,12001,-421.49375,-0.056819301998562645,16.466605132135516,-389.21920394101437,-453.7682960589856,-23603.649999999998,18000,-41603.649999999994
flat,0,all,60,62,12002,-649.19375,-0.08751431245855812,18.322854120286355,-613.2809559242388,-685.1065440757612,-36354.85,39000,-75354.85
flat,0,all,61,63,12002,-508.46458333333334,-0.07267257663786716,16.640466732148504,-475.8492685383223,-541.0798981283444,-28474.016666666666,39000,-67474.01666666666
flat,0,all,62,63,12001,-280.76458333333335,-0.04147830658127676,13.183726678695363,-254.92447904309043,-306.60468762357624,-15722.816666666668,18000,-33722.816666666666
flat,0,uniform,0,1,12001,310.34375,0.3876550984719157,3.078536378505103,316.37768130187,304.30981869813,17379.25,18000,-620.75
flat,0,uniform,0,2,12002,1010.11875,1.2617546945913312,8.838623423329567,1027.4424519097258,992.795048090274,56566.65,39000,17566.65
flat,0,uniform,0,4,12003,1755.8270833333333,2.193230316026148,13.374522817837873,1782.0411480562955,1729.6130186103712,98326.31666666667,46000,52326.316666666666
flat,0,uniform,0,8,12004,2327.147916666667,2.906875858766707,18.919997468763434,2364.2311117054433,2290.0647216278903,130320.28333333334,42000,88320.28333333334
flat,0,uniform,0,16,12005,8504.347916666668,10.622910334346505,60.83014563180295,8623.575002105,8385.120831228334,476243.4833333334,176000,300243.4833333334
flat,0,uniform,0,32,12006,14757.247916666667,18.43350283132781,101.35874074476234,14955.911048526401,14558.584784806933,826405.8833333333,198000,628405.8833333333
flat,0,uniform,1,3,12002,676.2458333333333,0.6087312020733745,8.23989627594393,692.3960300341834,660.0956366324832,37869.76666666666,39000,-1130.2333333333372
flat,0,uniform,1,5,12003,1278.1875,1.150576572893479,12.647836405130251,1302.9772593540554,1253.3977406459446,71578.5,46000,25578.5
flat,0,uniform,1,9,12004,1788.13125,1.609608860600446,19.64668681933064,1826.638756165888,1749.6237438341118,100135.34999999999,42000,58135.34999999999
flat,0,uniform,1,17,12005,6760.677083333333,6.08570860611698,62.330756452048824,6882.845365979349,6638.5088006873175,378597.9166666666,176000,202597.91666666663
flat,0,uniform,1,33,12006,11827.466666666667,10.646643049900888,103.78568252372149,12030.886604413161,11624.046728920173,662338.1333333333,198000,464338.1333333333
flat,0,uniform,2,3,12001,-23.529166666666665,-0.012994618750496187,5.819626351603813,-12.12269901752319,-34.93563431581014,-1317.6333333333332,18000,-19317.63333333333
flat,0,uniform,2,6,12003,902.2666666666667,0.49830117278332675,11.423706752210743,924.6571319009997,879.8762014323336,50526.933333333334,46000,4526.933333333334
flat,0,uniform,2,10,12004,1409.6645833333334,0.7785253972655383,18.143548366557393,1445.2259381317858,1374.103228534881,78941.21666666667,42000,36941.216666666674
flat,0,uniform,2,18,12005,5913.477083333333,3.2658776775369365,59.113625990610714,6029.33979027493,5797.614376391736,331154.7166666667,176000,155154.71666666667
flat,0,uniform,2,34,12006,10645.479166666666,5.879253827682657,100.17495103977696,10841.82207070463,10449.136262628703,596146.8333333333,198000,398146.83333333326
flat,0,uniform,3,7,12003,738.70625,0.4133417265558062,10.736707810663933,759.7501973089013,717.6623026910986,41367.549999999996,46000,-4632.450000000004
flat,0,uniform,3,11,12004,1156.5291666666667,0.6471337728117879,17.835358638892483,1191.486469598896,1121.5718637344373,64765.63333333333,42000,22765.63333333333
flat,0,uniform,3,19,12005,4977.514583333334,2.7851591506525146,58.609612558059,5092.389423947129,4862.639742719538,278740.81666666665,176000,102740.81666666665
flat,0,uniform,3,35,12006,8974.56875,5.0217034744443865,99.74047790352112,9170.060086690903,8779.077413309098,502575.85000000003,198000,304575.85000000003
flat,0,uniform,4,5,12001,-167.29583333333332,-0.06544212265161943,8.614250690588872,-150.41190197977915,-184.1797646868875,-9368.566666666666,18000,-27368.566666666666
flat,0,uniform,4,6,12002,156.55833333333334,0.06124186985409948,9.766384927621946,175.70044779147236,137.41621887519432,8767.266666666666,39000,-30232.733333333334
flat,0,uniform,4,12,12004,1161.9979166666667,0.4545457508909442,17.537298546226737,1196.3710218172712,1127.6248115160622,65071.88333333333,42000,23071.88333333333
flat,0,uniform,4,20,12005,5312.64375,2.0781789777102997,56.757257699493096,5423.887975091006,5201.399524908994,297508.05,176000,121508.04999999999
flat,0,uniform,4,36,12006,9807.6625,3.836522640536107,97.78950485897016,9999.329929523581,9615.99507047642,549229.1,198000,351229.1
flat,0,uniform,5,7,12002,136.76458333333332,0.05724528173552256,8.439069040667002,153.30515865304065,120.22400801362599,7658.816666666666,39000,-31341.183333333334
flat,0,uniform,5,13,12004,954.6375,0.3995807343601621,16.921882918759362,987.8043905207684,921.4706094792317,53459.700000000004,42000,11459.700000000004
flat,0,uniform,5,21,12005,4579.0625,1.9166491536641708,56.5911153319826,4689.981086050686,4468.143913949314,256427.5,176000,80427.5
flat,0,uniform,5,37,12006,8381.535416666668,3.5082427380627452,97.46437105562971,8572.565583935702,8190.505249397634,469365.9833333334,198000,271365.9833333334
flat,0,uniform,6,7,12001,-187.08958333333334,-0.06896162467545731,7.1930490934942295,-172.99120711008464,-201.18795955658203,-10477.016666666666,18000,-28477.016666666666
flat,0,uniform,6,14,12004,832.4916666666667,0.3068582271618325,15.636524258888807,863.1392542140887,801.8440791192446,46619.53333333333,42000,4619.533333333333
flat,0,uniform,6,22,12005,4186.49375,1.5431506423276613,54.632811448168844,4293.574060438411,4079.413439561589,234443.64999999997,176000,58443.649999999965
flat,0,uniform,6,38,12006,7626.679166666667,2.811210420383085,94.59025574338611,7812.076067923704,7441.28226540963,427094.0333333333,198000,229094.03333333333
flat,0,uniform,7,15,12004,726.4895833333334,0.2876204002923094,15.086355033187887,756.0588391983816,696.9203274682851,40683.41666666667,42000,-1316.5833333333285
flat,0,uniform,7,23,12005,3731.5875,1.477351795673755,53.93123813258343,3837.2927267398636,3625.8822732601366,208968.9,176000,32968.899999999994
flat,0,uniform,7,39,12006,6708.70625,2.6560061167225055,94.4743337231468,6893.875944097368,6523.536555902632,375687.55,198000,177687.55
flat,0,uniform,8,9,12001,-228.67291666666668,-0.07311182352929423,16.056174992483065,-197.20281368139987,-260.1430196519335,-12805.683333333334,18000,-30805.683333333334
flat,0,uniform,8,10,12002,92.63541666666667,0.029617605506683194,17.234246614883553,126.41454003183844,58.85629330149491,5187.583333333334,39000,-33812.416666666664
flat,0,uniform,8,12,12003,590.6770833333334,0.18885261669363212,18.281161136671372,626.5081591612093,554.8460075054575,33077.91666666667,46000,-12922.083333333328
flat,0,uniform,8,24,12005,5841.28125,1.8675876888276384,55.63199631037505,5950.319962768335,5732.242537231665,327111.75,176000,151111.75
flat,0,uniform,8,40,12006,10791.120833333332,3.450161626267316,96.81326058468788,10980.874824079321,10601.366842587344,604302.7666666666,198000,406302.7666666666
flat,0,uniform,9,11,12002,44.64375,0.015399485462149849,14.770486435057268,73.59390341271225,15.69359658728775,2500.0499999999997,39000,-36499.95
flat,0,uniform,9,13,12003,444.69375,0.15339336274918436,16.222403353017555,476.48966057191444,412.8978394280856,24902.850000000002,46000,-21097.149999999998
flat,0,uniform,9,25,12005,4878.2125,1.6826983054745102,55.81702081625448,4987.613860799858,4768.811139200141,273179.89999999997,176000,97179.89999999997
flat,0,uniform,9,41,12006,8975.014583333334,3.095855670695776,96.69553863624155,9164.537839060367,8785.4913276063,502600.81666666665,198000,304600.81666666665
flat,0,uniform,10,11,12001,-276.6645833333333,-0.0859113398647145,12.25367219447219,-252.64738583216783,-300.6817808344988,-15493.216666666667,18000,-33493.21666666667
flat,0,uniform,10,14,12003,325.09375,0.10094981911903986,14.967127560804625,354.42932001917706,295.75817998082294,18205.25,46000,-27794.75
flat,0,uniform,10,26,12005,4428.54375,1.3751746704550747,54.25293635653408,4534.879505258807,4322.207994741193,247998.44999999998,176000,71998.44999999998
flat,0,uniform,10,42,12006,8208.90625,2.5490726939618367,94.68116669588814,8394.48133672394,8023.33116327606,459698.75,198000,261698.75
flat,0,uniform,11,15,12003,308.6666666666667,0.10485721908973233,13.417396380232722,334.96476357192284,282.3685697614105,17285.333333333336,46000,-28714.666666666664
flat,0,uniform,11,27,12005,3898.7604166666665,1.3244487317131515,53.45141212248086,4003.525184426729,3793.995648906604,218330.5833333333,176000,42330.583333333314
flat,0,uniform,11,43,12006,7124.00625,2.4200976808408394,93.4194426420646,7307.108357578447,6940.904142421554,398944.35000000003,198000,200944.35000000003
flat,0,uniform,12,13,12001,-374.65625,-0.10075760801601051,12.47645678085875,-350.20239470951685,-399.11010529048315,-20980.75,18000,-38980.75
flat,0,uniform,12,14,12002,-172.94791666666666,-0.04651148458002676,12.91469827407693,-147.6351080494759,-198.26072528385743,-9685.083333333332,39000,-48685.08333333333
flat,0,uniform,12,28,12005,3957.0625,1.0641865770819372,52.10209323558341,4059.1826027417433,3854.9423972582567,221595.5,176000,45595.5
flat,0,uniform,12,44,12006,7625.635416666667,2.0507886474214883,92.12639897427964,7806.203158656255,7445.067674677079,427035.5833333334,198000,229035.58333333337
flat,0,uniform,13,15,12002,-91.38333333333334,-0.027329714210591573,11.5214343068673,-68.80132209187343,-113.96534457479325,-5117.466666666667,39000,-44117.46666666667
flat,0,uniform,13,29,12005,3565.25625,1.066249510122474,51.44801158776079,3666.094352712011,3464.4181472879886,199654.35,176000,23654.350000000006
flat,0,uniform,13,45,12006,6671.816666666667,1.9953183596439361,90.81692856959613,6849.817846663075,6493.815486670258,373621.73333333334,198000,175621.73333333334
flat,0,uniform,14,15,12001,-293.09166666666664,-0.08266713205269909,10.48041459533998,-272.5500540598003,-313.633279273533,-16413.13333333333,18000,-34413.13333333333
flat,0,uniform,14,30,12005,3325.15625,0.9378674390194457,50.125291829117984,3423.4018219850714,3226.9106780149286,186208.75,176000,10208.75
flat,0,uniform,14,46,12006,6230.56875,1.7573452547371538,88.98033445125513,6404.970205524461,6056.16729447554,348911.85000000003,198000,150911.85000000003
flat,0,uniform,15,31,12005,3046.514583333333,0.93671118786468,49.85429292990848,3144.2289974759537,2948.8001691907125,170604.81666666665,176000,-5395.183333333349
flat,0,uniform,15,47,12006,5609.2875,1.7246864288601391,88.96630881810785,5783.661465283491,5434.913534716509,314120.10000000003,198000,116120.10000000003
flat,0,uniform,16,17,12001,-1433.3270833333333,-0.15403978945713948,42.297730188706254,-1350.4235321634692,-1516.2306345031975,-80266.31666666667,18000,-98266.31666666667
flat,0,uniform,16,18,12002,-1580.7520833333333,-0.1698835673531841,47.56497047480692,-1487.5247412027118,-1673.9794254639548,-88522.11666666667,39000,-127522.11666666667
flat,0,uniform,16,20,12003,-1435.8770833333333,-0.1543138381845257,48.01011053775667,-1341.7772666793303,-1529.9768999873363,-80409.11666666667,46000,-126409.11666666667
flat,0,uniform,16,24,12004,-335.91875,-0.03610121801673354,39.773429987111065,-257.9628272252623,-413.8746727747377,-18811.45,42000,-60811.45
flat,0,uniform,16,48,12006,7004.052083333333,0.7527261019546346,83.00571171391755,7166.743278292612,6841.360888374054,392226.9166666666,198000,194226.91666666663
flat,0,uniform,17,19,12002,-1106.9166666666667,-0.14062178266666878,42.24021465676257,-1024.125845939412,-1189.7074873939214,-61987.333333333336,39000,-100987.33333333334
flat,0,uniform,17,21,12003,-903.4270833333334,-0.11477063341204469,44.07712471481898,-817.0359188922882,-989.8182477743785,-50591.91666666667,46000,-96591.91666666667
flat,0,uniform,17,25,12004,-94.33333333333333,-0.011984029058094486,35.19129278620646,-25.35839947236866,-163.308267194298,-5282.666666666666,42000,-47282.666666666664
flat,0,uniform,17,49,12006,6265.39375,0.7959504674247729,83.3083559850265,6428.678127730652,6102.109372269349,350862.05,198000,152862.05
flat,0,uniform,18,19,12001,-959.4916666666667,-0.12421950815595434,36.21681480690049,-888.5067096451418,-1030.4766236881917,-53731.53333333333,18000,-71731.53333333333
flat,0,uniform,18,22,12003,-824.7166666666667,-0.10677101454904227,41.087215337328736,-744.1857246055024,-905.247608727831,-46184.13333333333,46000,-92184.13333333333
flat,0,uniform,18,26,12004,-75.26875,-0.009744583959749682,33.08888714212695,-10.414531201431174,-140.12296879856882,-4215.05,42000,-46215.05
flat,0,uniform,18,50,12006,5921.372916666666,0.7666038766878178,84.89855882675157,6087.7740919671,5754.971741366233,331596.8833333333,198000,133596.8833333333
flat,0,uniform,19,23,12003,-507.22083333333336,-0.0749808595022793,36.01741601907177,-436.6266979359527,-577.814968730714,-28404.36666666667,46000,-74404.36666666667
flat,0,uniform,19,27,12004,77.775,0.011497233482043042,29.50100106647376,135.59696209028857,19.95303790971144,4355.400000000001,42000,-37644.6
flat,0,uniform,19,51,12006,5388.841666666666,0.7966155042035181,85.07610159903672,5555.5908258007785,5222.092507532554,301775.1333333333,198000,103775.1333333333
flat,0,uniform,20,21,12001,-900.8770833333333,-0.11448377051619507,32.54181409950664,-837.0951276983003,-964.6590389683663,-50449.11666666667,18000,-68449.11666666667
flat,0,uniform,20,22,12002,-969.5916666666667,-0.12321604346994999,36.88042487893878,-897.3060339039466,-1041.8772994293868,-54297.13333333333,39000,-93297.13333333333
flat,0,uniform,20,28,12004,-193.58333333333334,-0.024600636778428536,31.082823217197774,-132.66099982762572,-254.50566683904097,-10840.666666666668,42000,-52840.66666666667
flat,0,uniform,20,52,12006,5502.277083333333,0.6992312698132819,82.01190541605794,5663.020417948807,5341.533748717859,308127.51666666666,198000,110127.51666666666
flat,0,uniform,21,23,12002,-710.7104166666667,-0.10199398035768048,33.564522761808526,-644.9239520535219,-776.4968812798114,-39799.78333333333,39000,-78799.78333333333
flat,0,uniform,21,29,12004,-59.16875,-0.008491301356736609,28.169385549701442,-3.9567543225851765,-114.38074567741484,-3313.4500000000003,42000,-45313.45
flat,0,uniform,21,53,12006,5053.204166666666,0.7251848213167212,81.63611800348542,5213.210957953498,4893.197375379835,282979.43333333335,198000,84979.43333333335
flat,0,uniform,22,23,12001,-641.9958333333333,-0.09305034764265488,27.75338919224879,-587.5991905165256,-696.392476150141,-35951.76666666666,18000,-53951.76666666666
flat,0,uniform,22,30,12004,-28.845833333333335,-0.004180891339703008,27.189388941656343,24.445368992313096,-82.13703565897977,-1615.3666666666668,42000,-43615.36666666667
flat,0,uniform,22,54,12006,4817.491666666667,0.6982432767849108,81.49490183482978,4977.221674262933,4657.7616590704,269779.5333333333,198000,71779.53333333333
flat,0,uniform,23,31,12004,41.416666666666664,0.006618777084382083,25.676785233166463,91.74316572367293,-8.909832390339602,2319.333333333333,42000,-39680.666666666664
flat,0,uniform,23,55,12006,4479.28125,0.7158317285795331,81.08711462773216,4638.211994670355,4320.350505329645,250839.75,198000,52839.75
flat,0,uniform,24,25,12001,-1191.7416666666666,-0.13287347756786225,35.91896438926419,-1121.3404964637089,-1262.1428368696243,-66737.53333333333,18000,-84737.53333333333
flat,0,uniform,24,26,12002,-1320.1020833333334,-0.14718504812179364,40.797981524231524,-1240.1380395458395,-1400.0661271208273,-73925.71666666667,39000,-112925.71666666667
flat,0,uniform,24,28,12003,-1293.5416666666667,-0.1442236891067794,41.42221050201649,-1212.3541340827144,-1374.729199250619,-72438.33333333334,46000,-118438.33333333334
flat,0,uniform,24,56,12006,5690.591666666666,0.6344736659947532,78.18904538102896,5843.8421956134825,5537.34113771985,318673.1333333333,198000,120673.1333333333
flat,0,uniform,25,27,12002,-934.8083333333333,-0.12019773474035662,36.209566444899075,-863.8375831013311,-1005.7790835653354,-52349.26666666666,39000,-91349.26666666666
flat,0,uniform,25,29,12003,-868.2625,-0.11164126584950451,36.98578991183635,-795.7703517728008,-940.7546482271993,-48622.700000000004,46000,-94622.70000000001
flat,0,uniform,25,57,12006,5200.652083333333,0.6687002857156633,78.9633812398049,5355.420310563351,5045.883856103315,291236.51666666666,198000,93236.51666666666
flat,0,uniform,26,27,12001,-806.4479166666666,-0.10543327480090395,30.936608520785036,-745.812163965928,-867.0836693674053,-45161.08333333333,18000,-63161.08333333333
flat,0,uniform,26,30,12003,-778.29375,-0.10175245930171274,35.84798015693695,-708.0317088924037,-848.5557911075964,-43584.450000000004,46000,-89584.45000000001
flat,0,uniform,26,58,12006,5013.035416666667,0.6553935223203573,80.2180625643725,5170.262819292837,4855.808014040496,280729.98333333334,198000,82729.98333333334
flat,0,uniform,27,31,12003,-543.5791666666667,-0.07944223160943303,32.689666205516524,-479.50742090385427,-607.650912429479,-30440.433333333334,46000,-76440.43333333333
flat,0,uniform,27,59,12006,4589.204166666666,0.6706964553975887,79.70608023876362,4745.428083934643,4432.98024939869,256995.43333333332,198000,58995.43333333332
flat,0,uniform,28,29,12001,-766.4625,-0.09985891171477909,28.280608127978425,-711.0325080691623,-821.8924919308377,-42921.9,18000,-60921.9
flat,0,uniform,28,30,12002,-804.8541666666666,-0.10486078728240295,31.861983906509952,-742.4046782099072,-867.3036551234261,-45071.83333333333,39000,-84071.83333333333
flat,0,uniform,28,60,12006,4724.054166666667,0.6154755228925107,77.84183531914462,4876.62416389219,4571.484169441143,264547.0333333333,198000,66547.03333333333
flat,0,uniform,29,31,12002,-610.125,-0.08830883426066756,29.414023354911986,-552.4735142243725,-667.7764857756275,-34167.0,39000,-73167.0
flat,0,uniform,29,61,12006,4394.30625,0.6360271457846598,77.7251130474608,4546.647471573023,4241.9650284269765,246081.14999999997,198000,48081.149999999965
flat,0,uniform,30,31,12001,-571.7333333333333,-0.08321446938161635,25.140919078716266,-522.4571319390494,-621.0095347276173,-32017.066666666666,18000,-50017.066666666666
flat,0,uniform,30,62,12006,4200.916666666667,0.6114337418372,77.53258358002456,4352.880530483515,4048.952802849819,235251.33333333334,198000,37251.33333333334
flat,0,uniform,31,63,12006,3959.1666666666665,0.628552226326429,77.49208434159831,4111.051151976199,3807.2821813571336,221713.3333333333,198000,23713.333333333314
flat,0,uniform,32,33,12001,-2619.4375,-0.16836795977798402,73.27358338491699,-2475.8212765655626,-2763.0537234344374,-146688.5,18000,-164688.5
flat,0,uniform,32,34,12002,-3101.65,-0.19936283360278081,81.30606502755211,-2942.290112545998,-3261.009887454002,-173692.4,39000,-212692.4
flat,0,uniform,32,36,12003,-3193.758333333333,-0.20528322382468295,81.52058684000754,-3033.9779831269184,-3353.538683539748,-178850.46666666667,46000,-224850.46666666667
flat,0,uniform,32,40,12004,-1638.9791666666667,-0.10534764750458338,68.42101819008657,-1504.8739710140972,-1773.0843623192363,-91782.83333333334,42000,-133782.83333333334
flat,0,uniform,32,48,12005,751.1520833333333,0.04828133664338835,74.79259496468225,897.7455694641105,604.558597202556,42064.51666666666,176000,-133935.48333333334
flat,0,uniform,33,35,12002,-2176.6520833333334,-0.16823223417542868,70.91833723411709,-2037.6521423544639,-2315.6520243122027,-121892.51666666666,39000,-160892.51666666666
flat,0,uniform,33,37,12003,-2167.74375,-0.16754371402518445,70.71862020972303,-2029.135254388943,-2306.3522456110572,-121393.65000000001,46000,-167393.65000000002
flat,0,uniform,33,41,12004,-1064.3208333333334,-0.08226076782878326,58.40294220225701,-949.8510666169097,-1178.7906000497571,-59601.966666666674,42000,-101601.96666666667
flat,0,uniform,33,49,12005,1198.6041666666667,0.09263945230122081,69.57155650838759,1334.9644174231064,1062.243915910227,67121.83333333334,176000,-108878.16666666666
flat,0,uniform,34,35,12001,-1694.4395833333333,-0.13603220895142448,60.29299876686704,-1576.265305750274,-1812.6138609163927,-94888.61666666667,18000,-112888.61666666667
flat,0,uniform,34,38,12003,-2116.5333333333333,-0.16991854267607454,69.2453080142038,-1980.8125296254939,-2252.2541370411727,-118525.86666666667,46000,-164525.86666666667
flat,0,uniform,34,42,12004,-1026.9083333333333,-0.08244177623562898,57.8446237760799,-913.5328707322167,-1140.28379593445,-57506.86666666667,42000,-99506.86666666667
flat,0,uniform,34,50,12005,1189.3708333333334,0.0954845149464982,68.60572396888762,1323.838052312353,1054.9036143543137,66604.76666666666,176000,-109395.23333333334
